price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,month,day,is_renovated
429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1570,440,Seattle,6,10,1
710000.0,3.0,3.5,2440,3427,2.0,0,0,3,1990,450,Bellevue,6,10,0
149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1010,0,Des Moines,6,10,0
310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1230,550,Seattle,6,10,1
555000.0,3.0,2.0,2180,4976,1.5,0,2,4,1680,500,Seattle,6,10,0
750000.0,5.0,3.25,2750,7500,2.0,0,1,3,2150,600,Kirkland,6,10,1
745000.0,4.0,3.25,3490,7024,2.0,0,0,3,3490,0,Sammamish,6,10,0
433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,Seattle,6,10,1
307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1150,0,Shoreline,6,10,1
655275.0,3.0,1.75,2050,11856,1.0,0,0,3,1460,590,Bellevue,6,10,1
392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1940,0,Maple Valley,6,10,1
359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1890,0,Shoreline,6,10,0
360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1630,0,Other,6,10,0
566000.0,4.0,1.75,2440,5000,1.0,0,0,3,1340,1100,Seattle,6,10,1
700000.0,5.0,2.75,3100,9825,2.0,0,2,4,3100,0,Seattle,6,10,1
415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2090,0,Renton,6,10,0
199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,0,Auburn,6,10,0
749000.0,3.0,1.0,1580,5000,1.5,0,0,3,1580,0,Seattle,6,10,1
680000.0,3.0,1.75,1760,8400,1.0,0,0,4,1460,300,Seattle,6,10,1
400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,1090,Other,6,10,0
608000.0,4.0,2.75,2490,9714,1.0,0,0,4,1400,1090,Other,6,10,0
480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,Federal Way,6,10,0
1059500.0,5.0,3.25,3230,3825,2.0,0,0,3,2480,750,Seattle,6,10,0
915000.0,6.0,3.75,2930,14980,2.0,0,3,3,2930,0,Bellevue,6,10,1
695000.0,4.0,3.5,3510,9364,2.0,0,0,3,3510,0,Snoqualmie,6,10,0
899900.0,4.0,2.5,2580,3909,2.0,0,0,3,2580,0,Kirkland,6,10,1
499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,120,Seattle,6,10,0
533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2790,0,Other,6,10,1
303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2009,0,Auburn,6,10,0
525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2880,0,Renton,6,10,0
399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,0,Seattle,6,10,0
850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1270,800,Seattle,6,11,0
371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,Shoreline,6,11,0
522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1400,330,Redmond,6,11,0
588000.0,4.0,2.0,1680,5000,1.0,0,0,3,980,700,Seattle,6,11,1
276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,Other,6,11,0
248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,0,Other,6,11,0
280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,Federal Way,6,11,0
495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,Renton,6,11,0
290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,0,Renton,6,11,0
527000.0,2.0,1.75,1640,4080,1.0,0,0,3,840,800,Seattle,6,11,1
487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,Seattle,6,11,0
799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,Seattle,6,11,0
354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,Redmond,6,11,1
262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,Seattle,6,11,1
560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,Sammamish,6,11,1
220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,Seattle,6,11,1
650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,Seattle,6,11,1
435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,Seattle,6,11,1
800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,Seattle,6,11,1
200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,Renton,6,11,0
295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,Seattle,6,11,0
285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,Kent,6,11,0
290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,Maple Valley,6,11,0
381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,Other,6,11,1
571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,0,Other,6,11,1
852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,Bellevue,6,11,0
1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,Seattle,6,11,0
371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,Seattle,6,11,1
514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,Seattle,6,11,0
386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,Seattle,6,11,1
464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,Renton,6,11,0
335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,Renton,6,11,1
740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,Seattle,6,11,1
465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,Seattle,6,11,1
700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,Seattle,6,11,1
350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,Seattle,6,11,0
148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,Seattle,6,11,1
530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,Seattle,6,11,1
349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,Seattle,6,11,0
240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,0,Other,6,11,0
330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,Federal Way,6,11,0
735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,1010,Seattle,6,11,1
545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,Sammamish,6,11,0
214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,260,Other,6,11,0
476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,Seattle,6,11,0
110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,0,Seattle,6,11,1
292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,Auburn,6,11,0
317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,Seattle,6,11,1
455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,Auburn,6,11,0
460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,Seattle,6,11,0
405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,Seattle,6,11,1
333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,Seattle,6,11,1
427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,Seattle,6,11,0
742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,Sammamish,6,11,0
465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,Shoreline,6,11,0
809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,Sammamish,6,11,0
619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,300,Seattle,6,11,0
762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,1200,Other,6,11,1
881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,Seattle,6,11,0
813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,Seattle,6,11,0
234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,Auburn,6,11,0
308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,Auburn,6,11,0
547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,Seattle,6,11,0
399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,Seattle,6,11,0
516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,0,Snoqualmie,6,11,0
250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,Seattle,6,11,0
475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,Issaquah,6,11,0
415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,Renton,6,11,0
545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,Seattle,6,11,0
329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,Federal Way,6,11,1
610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,0,Sammamish,6,12,0
578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,Renton,6,12,0
501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,600,Renton,6,12,0
465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,Shoreline,6,12,1
1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,3064,0,Seattle,6,12,1
315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,Seattle,6,12,0
789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,0,Redmond,6,12,0
678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,1090,Seattle,6,12,0
342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,0,Other,6,12,0
860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,0,Sammamish,6,12,0
306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,Auburn,6,12,0
580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,0,Seattle,6,12,1
405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,430,Sammamish,6,12,0
173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,Renton,6,12,0
210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,Auburn,6,12,1
445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,140,Seattle,6,12,1
585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,380,Seattle,6,12,0
381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,Shoreline,6,12,0
890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,0,Kirkland,6,12,0
235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,340,Kent,6,12,0
480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,Seattle,6,12,0
575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,200,Seattle,6,12,1
350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,Seattle,6,12,0
259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,0,Des Moines,6,12,1
599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,1370,Seattle,6,12,1
210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,Federal Way,6,12,0
545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,0,Seattle,6,12,1
299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,Auburn,6,12,1
440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,Seattle,6,12,0
795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,Kirkland,6,12,0
445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,Seattle,6,12,1
397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,0,Seattle,6,12,0
706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,490,Seattle,6,12,0
363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,Seattle,6,12,0
850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,0,Other,6,12,0
620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,Seattle,6,12,0
333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,Renton,6,12,0
743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,Other,6,12,1
448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,Seattle,6,12,1
498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,Renton,6,12,0
531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,Other,6,12,1
670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,Seattle,6,12,1
310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,Seattle,6,12,0
835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,Des Moines,6,12,0
495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,Seattle,6,12,0
495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,Other,6,12,1
440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,Seattle,6,12,1
280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,Seattle,6,12,1
1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,Bellevue,6,12,0
248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,Maple Valley,6,12,0
294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,Auburn,6,12,1
561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,Issaquah,6,12,1
656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,Seattle,6,12,1
660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,Seattle,6,12,0
370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,Kirkland,6,12,1
349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,Redmond,6,12,1
223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,Renton,6,12,1
560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,Seattle,6,12,0
594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,Seattle,6,12,0
600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,Seattle,6,12,1
315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,Kent,6,12,0
430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,Seattle,6,12,1
440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,Kirkland,6,12,0
312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,Seattle,6,12,0
300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,Seattle,6,12,0
680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,Issaquah,6,12,0
336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,Issaquah,6,12,0
822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,Seattle,6,13,0
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,Kirkland,6,13,0
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,Des Moines,6,13,1
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,Kent,6,13,1
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,Seattle,6,13,0
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,Seattle,6,13,1
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,Other,6,13,0
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,Other,6,13,0
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,Shoreline,6,13,1
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,Seattle,6,13,1
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,Bellevue,6,13,0
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,Kirkland,6,13,0
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,Seattle,6,13,1
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,Seattle,6,13,1
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,Other,6,13,0
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,Seattle,6,13,1
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,Kent,6,13,0
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,Federal Way,6,13,0
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,Kirkland,6,13,0
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,Seattle,6,13,0
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,Seattle,6,13,0
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,Renton,6,13,0
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,Auburn,6,13,1
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,Other,6,13,0
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,Renton,6,13,0
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,Seattle,6,13,1
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,Seattle,6,13,0
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,Issaquah,6,13,0
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,Issaquah,6,13,0
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,Seattle,6,13,1
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,Sammamish,6,13,0
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,Maple Valley,6,13,0
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,Other,6,13,0
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,Seattle,6,13,0
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,Burien,6,13,1
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,Kent,6,13,0
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,Seattle,6,13,0
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,Sammamish,6,13,1
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,Renton,6,13,0
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,Burien,6,13,1
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,Seattle,6,13,1
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,Bellevue,6,13,0
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,Redmond,6,13,0
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,Seattle,6,13,0
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,Auburn,6,13,0
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,Seattle,6,13,0
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,Seattle,6,13,0
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,Seattle,6,13,1
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,Seattle,6,13,1
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,Seattle,6,13,1
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,Seattle,6,13,1
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,Renton,6,13,0
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,Seattle,6,13,1
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,Maple Valley,6,13,0
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,Other,6,13,1
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,Issaquah,6,13,0
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,Seattle,6,13,0
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,Issaquah,6,13,0
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,Renton,6,13,0
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,Kenmore,6,13,0
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,Kirkland,6,14,1
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,Seattle,6,14,0
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,Issaquah,6,14,0
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,Seattle,6,14,0
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,Seattle,6,14,1
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,Issaquah,6,14,0
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,Kenmore,6,14,0
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,Other,6,15,0
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,Bellevue,6,15,0
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,Seattle,6,15,1
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,Issaquah,6,15,1
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,Bellevue,6,15,1
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,Bellevue,6,15,1
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,Other,6,16,0
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,Seattle,6,16,1
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,Other,6,16,1
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,Renton,6,16,1
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,Auburn,6,16,1
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,Seattle,6,16,1
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,Seattle,6,16,1
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,Seattle,6,16,1
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,Renton,6,16,1
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,Burien,6,16,1
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,Seattle,6,16,1
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,Issaquah,6,16,0
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,Seattle,6,16,0
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,Issaquah,6,16,1
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,Issaquah,6,16,0
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,Seattle,6,16,0
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,Renton,6,16,0
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,Seattle,6,16,0
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,Seattle,6,16,0
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,Bellevue,6,16,0
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,Other,6,16,1
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,Seattle,6,16,0
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,Seattle,6,16,1
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,Bellevue,6,16,0
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,Seattle,6,16,1
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,Kirkland,6,16,0
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,Sammamish,6,16,1
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,Redmond,6,16,0
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,Seattle,6,16,1
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,Kirkland,6,16,0
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,Other,6,16,0
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,Bellevue,6,16,0
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,Seattle,6,16,0
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,Seattle,6,16,1
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,Kirkland,6,16,0
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,Other,6,16,0
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,Redmond,6,16,0
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,Bellevue,6,16,1
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,Redmond,6,16,0
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,Burien,6,16,1
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,Redmond,6,16,0
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,Seattle,6,16,1
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,Other,6,16,1
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,Seattle,6,16,1
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,Seattle,6,16,1
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,Other,6,16,0
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,Issaquah,6,16,0
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,Federal Way,6,16,0
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,Seattle,6,16,1
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,Auburn,6,16,1
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,Burien,6,16,0
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,Seattle,6,16,1
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,Redmond,6,16,1
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,Kirkland,6,16,0
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,Seattle,6,16,1
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,Maple Valley,6,16,0
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,Seattle,6,16,1
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,Other,6,16,1
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,Sammamish,6,16,0
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,Seattle,6,16,0
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,Redmond,6,16,1
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,Seattle,6,16,0
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,Seattle,6,16,1
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,Other,6,16,1
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,Federal Way,6,16,0
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,Seattle,6,16,1
921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,Bellevue,6,16,1
335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,Seattle,6,16,1
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,Kirkland,6,16,0
